transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
2471,987,81.80442181,QR,Travel,US,10,0.245256188,0.226746768,0
8899,220,149.0569577,Online,Electronics,FR,21,0.076703488,0.002225961,0
1316,318,154.8271398,QR,Travel,TR,20,0.23395597,0.254158819,0
8452,324,88.54716389,Online,Clothing,TR,15,0.259732212,0.083535833,0
3557,270,89.76217205,Online,Clothing,UK,6,0.058686913,0.107418156,0
7947,412,109.3270911,QR,Food,FR,23,0.149833968,0.281156238,0
4818,727,81.3363071,Online,Travel,FR,22,0.059876533,0.168392073,0
5892,288,72.3156242,ATM,Electronics,DE,12,0.175413242,0.000567206,0
7946,339,116.7967696,QR,Grocery,US,13,0.048605184,0.101470403,0
5493,155,63.27330908,Online,Electronics,US,19,0.279940686,0.058887138,0
1299,302,109.9753663,ATM,Grocery,US,7,0.040975597,0.11745801,0
2149,5,11.98687497,Online,Clothing,FR,15,0.22637313,0.181276425,0
806,885,45.48824599,QR,Clothing,US,16,0.184474441,0.230298147,0
8048,169,190.9079418,ATM,Travel,US,21,0.076093688,0.058154975,0
2843,75,132.0062438,Online,Electronics,UK,17,0.126368171,0.24111042,0
6755,355,123.5392487,POS,Travel,DE,11,0.051284377,0.174033496,0
1427,448,90.29101314,Online,Grocery,US,16,0.00900194,0.102332597,0
4965,761,28.51346719,Online,Travel,US,6,0.222113228,0.243357036,0
2753,979,106.4683836,POS,Travel,TR,8,0.124194602,0.271138961,0
5448,68,140.2913605,QR,Grocery,TR,11,0.176939385,0.05337605,0
94,183,94.04569283,QR,Clothing,DE,10,0.062397353,0.120816662,0
8130,791,139.9238505,POS,Grocery,TR,11,0.001078632,0.072237172,0
973,564,34.96491151,QR,Food,TR,7,0.191182884,0.115487634,0
5940,492,171.4321272,ATM,Grocery,US,10,0.178657919,0.264577832,0
5259,772,117.120679,Online,Grocery,UK,15,0.201314924,0.134332568,0
6716,944,101.803303,ATM,Food,TR,17,0.050869591,0.219372413,0
3636,34,97.32073123,POS,Electronics,FR,9,0.107182071,0.270621086,0
2579,654,141.2591862,ATM,Clothing,US,21,0.062178784,0.099554712,0
5471,377,122.5744241,QR,Clothing,FR,21,0.267631602,0.247643421,0
3570,421,55.33752512,POS,Grocery,US,23,0.196307293,0.195774424,0
3075,236,119.8962423,Online,Electronics,UK,6,0.091985734,0.054583331,0
5318,757,28.5192663,POS,Travel,UK,8,0.041446192,0.016187715,0
8418,889,127.2007469,ATM,Travel,US,20,0.157870696,0.177455111,0
4215,316,96.0553889,Online,Grocery,US,18,0.291511177,0.165629565,0
8675,957,165.7331865,ATM,Food,UK,22,0.112211063,0.222192589,0
6983,287,84.52644627,QR,Clothing,TR,11,0.047167547,0.159146416,0
6991,648,78.44649295,POS,Clothing,FR,18,0.126312823,0.243794186,0
951,882,95.74778305,POS,Travel,FR,17,0.184578853,0.15659171,0
3315,751,168.5570524,POS,Travel,UK,15,0.045071783,0.184944792,0
8733,949,25.36049397,Online,Electronics,US,20,0.109122984,0.162366115,0
9232,542,123.9914186,Online,Travel,FR,13,0.177885526,0.15367528,0
9544,833,378.0323711,QR,Electronics,DE,10,0.885947979,0.972572219,1
3612,661,118.9441894,ATM,Travel,US,10,0.293558504,0.26556326,0
92,473,105.0516744,Online,Clothing,DE,12,0.126581748,0.277024973,0
1866,720,71.35887382,QR,Clothing,UK,15,0.217100818,0.159651775,0
6287,108,73.14202688,QR,Electronics,FR,9,0.234258957,0.03852517,0
331,848,28.35254582,Online,Travel,UK,19,0.091720177,0.014629696,0
5662,397,163.9033052,QR,Grocery,FR,16,0.205501369,0.070031619,0
1960,809,51.13811556,ATM,Electronics,US,21,0.079560116,0.008527844,0
5728,782,112.5825333,POS,Grocery,UK,16,0.294499411,0.117473308,0
6879,497,52.36733853,POS,Grocery,TR,20,0.182069413,0.179753033,0
225,631,148.4615294,ATM,Electronics,FR,11,0.174718899,0.077736293,0
2349,246,116.0127391,ATM,Clothing,DE,7,0.133373767,0.259753499,0
7138,817,178.677146,ATM,Clothing,DE,20,0.024112207,0.124895949,0
7968,729,59.19789995,QR,Travel,US,7,0.171423832,0.092314209,0
296,803,56.55769608,QR,Grocery,TR,10,0.255243896,0.208311445,0
6684,128,143.105569,Online,Electronics,UK,14,0.10358415,0.070522793,0
437,799,113.3349895,POS,Grocery,US,13,0.209205375,0.157693473,0
7623,926,143.7248164,QR,Clothing,TR,8,0.155850774,0.161414026,0
772,84,125.702407,Online,Travel,DE,6,0.294083126,0.094195482,0
9158,676,80.66477294,Online,Food,TR,8,0.061930089,0.217467499,0
7724,866,86.34754587,ATM,Food,DE,16,0.224853256,0.220980865,0
5002,555,56.43770941,POS,Travel,UK,8,0.073405393,0.0639861,0
4739,692,114.2870081,ATM,Electronics,TR,15,0.080800714,0.058216891,0
8537,949,152.4320355,ATM,Grocery,FR,23,0.248955263,0.010478998,0
7368,126,112.7266295,ATM,Clothing,UK,7,0.192008201,0.218039381,0
6631,934,53.67947677,ATM,Clothing,FR,23,0.143409456,0.180289046,0
4544,197,15.41490887,ATM,Food,US,12,0.102304496,0.235616964,0
8072,770,86.59961287,POS,Clothing,US,21,0.251709254,0.053930944,0
7397,595,158.7398847,POS,Travel,DE,12,0.005468393,0.077412399,0
9848,216,10,ATM,Electronics,US,4,0.75184489,0.967457834,1
4131,438,80.66829011,POS,Grocery,FR,16,0.027371302,0.172462953,0
3406,347,123.958958,ATM,Grocery,FR,17,0.265927962,0.095222557,0
3975,190,72.98141899,QR,Electronics,UK,20,0.071821276,0.180013123,0
562,353,36.65516435,QR,Food,TR,19,0.264400143,0.122019443,0
9521,369,2920.360866,ATM,Grocery,TR,15,0.907379099,0.852179867,1
4755,665,110.9062185,ATM,Grocery,DE,22,0.020953854,0.227392288,0
2850,473,152.7063504,ATM,Grocery,FR,13,0.241052954,0.229777011,0
3742,536,77.80882602,QR,Food,DE,22,0.02478707,0.152563189,0
7197,289,163.9824217,ATM,Clothing,UK,6,0.094678232,0.276710724,0
2733,834,139.4442104,ATM,Travel,UK,12,0.264498472,0.07310666,0
8085,421,111.3296063,Online,Grocery,US,20,0.170948641,0.035423173,0
2102,707,80.78373866,POS,Clothing,TR,8,0.076351888,0.261951018,0
2536,563,36.69044902,QR,Electronics,TR,15,0.292684204,0.177392801,0
6659,33,83.78389795,QR,Clothing,TR,19,0.008432803,0.001363522,0
3364,45,88.44486747,QR,Travel,DE,9,0.025600237,0.194205132,0
5229,196,47.09823706,POS,Travel,US,22,0.218341384,0.196663741,0
1387,637,104.9429723,QR,Grocery,US,17,0.275305239,0.153041519,0
6485,161,51.88346163,QR,Food,UK,10,0.234392757,0.135249641,0
6399,61,80.24380359,POS,Food,UK,14,0.188856184,0.151338929,0
3499,38,36.48953783,POS,Grocery,TR,15,0.150695017,0.171388999,0
4357,104,107.2909049,POS,Clothing,TR,7,0.072216321,0.104349386,0
1578,931,199.0762134,ATM,Travel,DE,17,0.055075542,0.015939612,0
5979,410,144.3254401,ATM,Travel,US,21,0.002238046,0.278571451,0
6288,371,138.9886405,ATM,Grocery,DE,15,0.101373863,0.171640055,0
7759,593,18.54533557,Online,Travel,TR,23,0.010871915,0.102972236,0
5851,711,33.16120609,Online,Travel,FR,7,0.29322793,0.255185627,0
4980,525,82.10165556,POS,Travel,DE,21,0.296823906,0.256600419,0
4392,707,78.94848271,POS,Food,FR,13,0.038799201,0.054541885,0
1443,831,168.8803724,QR,Clothing,US,19,0.129561042,0.172647022,0
1187,298,185.4603577,QR,Grocery,FR,13,0.127345784,0.086681364,0
75,572,80.95934839,QR,Clothing,FR,23,0.108421245,0.207457264,0
4200,738,73.03071365,ATM,Electronics,TR,20,0.286685873,0.0803094,0
9690,877,10,QR,Food,NG,12,0.834584056,0.942867554,1
4383,78,87.40425336,QR,Clothing,UK,15,0.12095321,0.088329212,0
299,27,122.6627251,POS,Food,TR,14,0.074399511,0.257449489,0
9219,624,91.24341222,POS,Grocery,TR,9,0.271695659,0.239739118,0
4266,476,20.58153759,QR,Clothing,FR,10,0.219922471,0.295315939,0
1310,311,37.09900444,POS,Grocery,UK,17,0.144077332,0.07289559,0
5464,845,139.4885514,POS,Electronics,US,10,0.144216591,0.133206518,0
3787,859,115.0900379,ATM,Food,FR,17,0.023362508,0.179808939,0
9299,639,121.7181245,QR,Electronics,FR,10,0.259259526,0.154506268,0
9153,870,134.0976941,POS,Clothing,UK,14,0.036625421,0.280543558,0
529,667,20.81960328,ATM,Clothing,UK,21,0.218117263,0.022891167,0
6742,913,117.4965997,POS,Food,FR,18,0.039579306,0.096383185,0
2191,896,87.54303769,QR,Grocery,TR,7,0.000600994,0.109106496,0
208,82,72.35520332,Online,Electronics,UK,10,0.260157721,0.246311513,0
2011,793,81.63220956,ATM,Grocery,DE,6,0.173427459,0.207243844,0
851,488,13.54504113,QR,Food,TR,12,0.20637143,0.284963632,0
9495,463,198.6562333,ATM,Electronics,DE,19,0.296256318,0.003854185,0
8264,544,169.5381586,Online,Clothing,US,17,0.003637069,0.243382277,0
2071,974,1,ATM,Clothing,FR,12,0.133466316,0.028577139,0
1586,829,126.5832798,POS,Clothing,TR,11,0.209409137,0.207505909,0
506,589,159.7988231,ATM,Grocery,US,20,0.097823419,0.052299289,0
581,426,64.7060493,ATM,Food,FR,9,0.181288585,0.058275162,0
9660,598,2011.577943,ATM,Electronics,NG,8,0.801623078,0.986299486,1
1963,914,54.42450157,Online,Electronics,TR,12,0.203827574,0.11400474,0
206,818,94.46042622,QR,Electronics,TR,13,0.104986666,0.254656315,0
5694,619,110.2450429,ATM,Grocery,FR,8,0.014094537,0.263592411,0
4291,783,111.7032996,POS,Food,UK,15,0.01410035,0.036211427,0
9005,392,70.92687204,POS,Electronics,DE,7,0.121386561,0.189017355,0
5916,15,122.4554045,ATM,Food,UK,11,0.042320226,0.275055672,0
4228,334,168.7729839,Online,Grocery,TR,23,0.196966057,0.094316464,0
9252,164,137.7156984,POS,Food,UK,11,0.086110858,0.033851076,0
4969,739,57.50458736,QR,Grocery,US,22,0.12336052,0.15066333,0
3192,794,5.300320358,Online,Travel,UK,22,0.042558697,0.120117593,0
5187,25,117.5907725,Online,Food,US,8,0.116126005,0.003314456,0
8101,665,71.03610135,QR,Food,FR,9,0.199874897,0.144856279,0
4407,51,90.175415,Online,Electronics,US,7,0.29084811,0.046422661,0
81,935,115.6498152,QR,Electronics,TR,20,0.18735799,0.147037082,0
7374,256,136.5416118,Online,Food,UK,16,0.194442813,0.104774031,0
875,581,51.68104531,POS,Electronics,TR,10,0.213025163,0.062736166,0
5103,953,137.8023888,QR,Grocery,FR,11,0.242614305,0.049995871,0
1634,236,110.0561729,Online,Grocery,FR,21,0.098496756,0.110353836,0
5137,588,50.89165248,QR,Travel,FR,18,0.110939284,0.062029475,0
3577,377,14.54017369,QR,Travel,DE,19,0.26989201,0.227017246,0
6293,67,166.3979739,Online,Clothing,US,10,0.131376736,0.156376576,0
9190,295,49.29009649,POS,Travel,TR,16,0.256755389,0.20550675,0
6276,728,145.8655399,QR,Travel,US,17,0.283751244,0.266841146,0
8020,389,97.69781328,QR,Clothing,FR,20,0.243756128,0.239374406,0
2705,662,74.70485298,ATM,Food,TR,10,0.025315705,0.164454925,0
6187,896,99.06462524,ATM,Food,DE,6,0.154520952,0.054942447,0
9176,260,138.0060405,Online,Clothing,DE,21,0.176921678,0.133784309,0
9257,958,26.40103615,POS,Grocery,TR,14,0.168140187,0.269730505,0
1950,365,165.0124472,POS,Food,FR,8,0.100269758,0.016709018,0
8031,727,122.6780015,Online,Clothing,TR,6,0.096922167,0.199064961,0
486,247,106.3031164,POS,Grocery,DE,11,0.259302238,0.031527003,0
3309,76,128.3623424,ATM,Electronics,FR,7,0.041874257,0.076214904,0
666,627,126.9700994,Online,Electronics,US,13,0.155345088,0.040218677,0
1898,437,90.22790631,ATM,Grocery,TR,12,0.150042804,0.236539946,0
510,222,73.12115295,ATM,Food,FR,16,0.061163142,0.002994193,0
9008,380,7.315438412,Online,Clothing,UK,19,0.205910685,0.129191703,0
4791,665,61.76251499,Online,Food,FR,17,0.130823764,0.278986675,0
9228,123,104.0457613,Online,Clothing,FR,10,0.077007278,0.173197131,0
3034,530,55.70356473,QR,Electronics,US,9,0.087937024,0.028107,0
9294,804,70.93804015,POS,Electronics,US,14,0.269688886,0.17577377,0
6084,958,60.35262485,Online,Grocery,FR,15,0.002912754,0.070080883,0
6094,248,157.9271726,Online,Electronics,US,20,0.034657081,0.068521669,0
1954,308,98.58300773,QR,Grocery,DE,14,0.244253475,0.093609853,0
9867,189,4120.476949,QR,Travel,NG,4,0.816128594,0.994661321,1
3761,714,30.27917174,Online,Food,US,7,0.064299816,0.291806704,0
6195,45,77.94374004,ATM,Electronics,TR,7,0.024805111,0.225599764,0
8387,809,101.8838102,POS,Electronics,US,17,0.079630749,0.149917625,0
6339,513,191.9453282,ATM,Travel,UK,9,0.29250792,0.146496075,0
6675,371,77.42046734,Online,Electronics,TR,10,0.089463032,0.206921825,0
1587,806,122.8299924,ATM,Travel,UK,23,0.130004041,0.003645658,0
7097,923,43.10671627,QR,Clothing,FR,19,0.136854886,0.089455777,0
7974,151,1,POS,Electronics,UK,13,0.029026092,0.04852907,0
4715,887,171.4117107,QR,Electronics,FR,10,0.016490894,0.143437518,0
7056,466,163.6200314,Online,Grocery,FR,16,0.012036259,0.281583331,0
9462,643,56.82389335,ATM,Clothing,US,8,0.216181938,0.220381226,0
9704,990,2460.758192,Online,Food,NG,20,0.801584283,0.795423116,1
8610,714,187.4090229,POS,Electronics,US,10,0.018088837,0.050800866,0
4449,211,101.6868647,QR,Travel,TR,12,0.280720676,0.199975421,0
872,476,63.52184921,QR,Travel,UK,15,0.059346299,0.022321282,0
6661,741,64.60235347,ATM,Grocery,UK,22,0.195310803,0.111090041,0
3222,510,120.6410686,POS,Clothing,US,12,0.196977697,0.231043278,0
7879,572,33.38525632,ATM,Travel,FR,22,0.07072368,0.29138731,0
2752,192,127.4035579,Online,Grocery,FR,13,0.143712883,0.184169995,0
2563,528,46.7421993,Online,Travel,UK,17,0.216391979,0.258285503,0
4114,702,135.096887,Online,Food,UK,9,0.06131126,0.124173076,0
9116,210,52.23922648,QR,Travel,US,16,0.142040271,0.213787684,0
3233,246,47.28474787,POS,Food,US,19,0.164476357,0.193506673,0
1832,906,56.97463744,QR,Food,US,7,0.062288907,0.151411988,0
9890,109,3980.870978,QR,Clothing,NG,16,0.750381141,0.904168,1
240,451,149.7946708,POS,Grocery,UK,22,0.231458486,0.095676291,0
5354,696,77.40540154,POS,Electronics,TR,10,0.095557942,0.214538368,0
5191,220,83.05159746,Online,Food,DE,20,0.059017509,0.098948926,0
7461,368,66.46618818,QR,Travel,TR,16,0.234182149,0.027762885,0
2184,275,182.2048389,POS,Grocery,FR,12,0.020870126,0.06061365,0
3755,494,40.39792279,ATM,Clothing,UK,7,0.189511931,0.120942572,0
6393,230,89.3369028,POS,Electronics,DE,15,0.062600236,0.273015532,0
9058,888,45.41252854,QR,Grocery,TR,13,0.043532436,0.263084878,0
1728,257,201.3369839,QR,Clothing,TR,16,0.144893937,0.085276568,0
118,780,244.5851495,POS,Travel,UK,14,0.281096509,0.178289424,0
8552,269,76.09829937,ATM,Food,DE,10,0.009398161,0.229260889,0
7866,325,115.0190468,QR,Grocery,US,21,0.007695744,0.257242713,0
1011,214,79.79942847,ATM,Electronics,US,19,0.235875076,0.077010382,0
191,156,72.58004304,ATM,Electronics,DE,18,0.103239151,0.172623639,0
957,951,99.41772256,Online,Clothing,FR,14,0.214321134,0.069602665,0
4338,608,112.0777434,Online,Electronics,UK,16,0.013368492,0.277862914,0
7149,418,30.16875171,QR,Travel,UK,20,0.056863391,0.290801901,0
6152,72,1,QR,Grocery,UK,12,0.089545187,0.000921414,0
4234,803,168.0393178,QR,Electronics,DE,22,0.188263081,0.227122063,0
4868,733,138.8968884,POS,Travel,US,6,0.239041818,0.239439829,0
350,187,81.8193352,ATM,Electronics,UK,8,0.26651147,0.095935515,0
183,817,127.9668662,POS,Travel,FR,21,0.194326589,0.292340187,0
1756,880,162.5143456,ATM,Grocery,US,19,0.157691314,0.25903802,0
1947,606,181.6614758,ATM,Clothing,US,21,0.28291747,0.05379257,0
8803,22,75.63235304,ATM,Clothing,US,8,0.20413593,0.034990914,0
863,377,108.727153,POS,Electronics,US,20,0.183523262,0.13550193,0
856,782,165.7547005,Online,Travel,FR,7,0.069553017,0.242970039,0
1198,330,75.01822984,Online,Travel,TR,23,0.128031721,0.126680124,0
7892,91,116.5860973,QR,Electronics,UK,23,0.157886321,0.230359822,0
2507,818,6.503635248,ATM,Electronics,UK,23,0.173386117,0.175440405,0
1369,623,199.4410027,Online,Electronics,UK,22,0.115811031,0.034307172,0
612,602,125.8668647,Online,Electronics,DE,17,0.215040472,0.183185964,0
677,277,189.3298512,Online,Grocery,UK,17,0.119506434,0.145854257,0
8756,627,58.11430626,POS,Grocery,DE,6,0.245086319,0.069664484,0
7721,784,56.74967499,POS,Grocery,FR,8,0.190750992,0.137394107,0
1222,775,143.5224585,POS,Travel,TR,13,0.299574187,0.209596518,0
3470,919,17.16975408,ATM,Grocery,US,18,0.276409494,0.044046937,0
8078,830,9.231460515,POS,Food,US,10,0.048785012,0.121769058,0
7670,915,188.2369876,Online,Grocery,DE,22,0.231645825,0.299932629,0
6644,724,162.5278623,QR,Food,TR,18,0.294329603,0.170650662,0
6150,833,66.39091819,ATM,Electronics,US,23,0.293509421,0.157262462,0
9387,147,160.849102,Online,Grocery,DE,11,0.275966489,0.158971541,0
3651,690,38.02941765,Online,Food,UK,7,0.110291278,0.07160912,0
507,713,82.78393991,POS,Electronics,UK,23,0.294349165,0.139232291,0
5356,460,96.72730108,POS,Travel,UK,6,0.129957373,0.087130864,0
8747,342,198.4968956,POS,Grocery,FR,18,0.145003728,0.067121292,0
56,801,124.4047691,POS,Food,FR,14,0.258713363,0.020100448,0
9835,870,1223.693621,Online,Clothing,DE,4,0.946118526,0.870035288,1
5970,2,109.5728068,POS,Grocery,DE,11,0.082816535,0.141351166,0
792,305,136.1674109,Online,Electronics,UK,8,0.111956679,0.103484733,0
1556,842,166.2241313,QR,Clothing,FR,17,0.079013684,0.147903504,0
6921,976,107.5261603,ATM,Grocery,US,17,0.116745415,0.186203736,0
9791,637,22.16842906,POS,Travel,TR,4,0.95111836,0.724663775,1
956,205,99.88471063,ATM,Clothing,TR,20,0.190961527,0.124057267,0
8954,639,99.3108294,Online,Clothing,DE,9,0.021741646,0.254263066,0
9241,216,116.0844685,POS,Food,DE,11,0.215226509,0.06279557,0
9336,327,100.5112737,POS,Electronics,US,18,0.184274981,0.075244652,0
4381,425,3.211383458,POS,Travel,FR,17,0.128443351,0.220810085,0
5630,879,59.78654752,ATM,Travel,DE,13,0.246274272,0.293478995,0
7923,675,184.3006292,POS,Electronics,FR,6,0.088484543,0.22184048,0
1827,677,104.5598185,ATM,Electronics,US,17,0.0437159,0.192696268,0
2760,514,70.13014372,QR,Grocery,DE,17,0.291571912,0.127666153,0
1684,206,141.347173,Online,Food,US,18,0.19664168,0.284902173,0
1029,201,123.0759023,POS,Clothing,DE,21,0.18573573,0.226513724,0
4962,840,90.63458192,ATM,Grocery,TR,15,0.210581146,0.21094105,0
6621,758,64.01065128,QR,Grocery,FR,8,0.113038957,0.152992934,0
1503,782,135.1940464,POS,Grocery,FR,23,0.107534632,0.082974219,0
22,162,14.09312548,QR,Food,US,19,0.22232182,0.205064183,0
6695,172,157.759642,Online,Travel,US,15,0.059677739,0.275242891,0
1215,386,126.3654847,QR,Electronics,US,17,0.196916591,0.126010447,0
3846,312,98.3759325,QR,Food,US,16,0.20373026,0.242403642,0
5104,278,75.13129252,ATM,Clothing,US,7,0.283717162,0.05844866,0
967,839,121.3023244,POS,Clothing,TR,13,0.070081055,0.235016405,0
2448,142,99.08218879,POS,Food,UK,22,0.288736237,0.093944163,0
1313,664,154.3726775,Online,Food,TR,6,0.277352073,0.068132551,0
8139,460,133.6447433,ATM,Grocery,DE,8,0.264900154,0.003062839,0
6526,490,122.3320251,QR,Grocery,TR,6,0.06663516,0.026297238,0
3410,749,117.6485375,QR,Food,FR,12,0.106527911,0.085908469,0
3889,57,203.1025577,QR,Electronics,FR,16,0.212515484,0.166299307,0
6402,101,70.62839929,ATM,Travel,FR,13,0.232613354,0.137752363,0
8032,175,84.80229685,ATM,Food,UK,19,0.058950003,0.142169677,0
5351,379,75.458676,ATM,Clothing,UK,15,0.187352787,0.028849445,0
2018,382,15.95524586,Online,Grocery,TR,16,0.171442676,0.033178286,0
8119,87,48.22010126,Online,Food,DE,17,0.242662002,0.074459317,0
6011,491,75.50050256,QR,Food,UK,8,0.1711779,0.074267956,0
5316,685,139.5372004,POS,Travel,DE,23,0.188880695,0.261313088,0
5118,409,128.1667752,ATM,Electronics,US,18,0.256049627,0.207129919,0
8515,728,75.67972401,QR,Travel,US,22,0.188053186,0.167246022,0
3137,453,93.52094445,QR,Travel,DE,14,0.148147021,0.132257421,0
4931,734,84.61552817,POS,Travel,TR,19,0.291683087,0.199697297,0
3898,74,129.7205177,ATM,Electronics,US,22,0.13797914,0.01909498,0
9363,365,98.05868557,QR,Clothing,UK,11,0.210041963,0.098141369,0
2325,146,25.90057294,POS,Clothing,DE,19,0.212880504,0.001896823,0
3713,440,99.1359932,ATM,Grocery,US,21,0.055549296,0.095458859,0
759,824,102.2436618,ATM,Food,FR,23,0.161905771,0.175795819,0
6205,448,135.988826,POS,Food,TR,6,0.221514833,0.295231914,0
7857,509,202.7610484,ATM,Clothing,TR,8,0.146867607,0.098353644,0
6056,862,101.0061951,QR,Travel,FR,11,0.242890265,0.13855494,0
9974,456,665.4398634,POS,Electronics,NG,4,0.744313607,0.922452778,1
5581,195,17.99531221,POS,Travel,DE,16,0.142881896,0.183451969,0
2271,973,25.7734229,POS,Grocery,TR,22,0.144725445,0.232009067,0
9741,413,2601.242104,Online,Electronics,US,21,0.870503357,0.944987247,1
3017,606,83.59673979,Online,Food,DE,15,0.024222912,0.111899336,0
39,548,1,QR,Grocery,US,22,0.269460896,0.222119068,0
1796,382,91.28179399,QR,Food,US,7,0.285394711,0.278747558,0
1390,937,1,POS,Grocery,US,8,0.214942077,0.207856003,0
2559,7,19.96870784,Online,Food,TR,23,0.27563897,0.17707223,0
9699,357,3036.509845,Online,Electronics,NG,4,0.80390354,0.775542497,1
3828,64,79.67365374,POS,Food,DE,18,0.155961618,0.206342529,0
2060,908,96.81867981,QR,Travel,DE,19,0.262343476,0.19157344,0
5813,441,67.35490074,ATM,Travel,TR,21,0.299513102,0.257516015,0
4017,508,1,QR,Clothing,DE,15,0.02873673,0.248617246,0
1496,717,98.87655117,ATM,Grocery,DE,10,0.060970367,0.25953029,0
1549,58,101.7431208,ATM,Clothing,US,21,0.031385399,0.025538466,0
1006,693,8.980097596,Online,Food,UK,7,0.207151847,0.023028831,0
6013,959,48.59591201,POS,Clothing,TR,14,0.233784125,0.298902292,0
